binary_accuracy	precision	recall	f1	auc	mean coef 1	mean signif 1	mean abs err 1	mean coef 2	mean signif 2	mean abs err 2	mode coef 1	mode signif 1	mode abs err 1	mode coef 2	mode signif 2	mode abs err 2	median coef 1	median signif 1	median abs err 1	median coef 2	median signif 2	median abs err 2	mean CI width 1	mean CI width 2	mean capture proportion	condition
0.961478778976795	0.961478778976795	0.961478778976795	0.961478778976795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	method
NA	NA	NA	NA	NA	0.226696550232263	0	0.86855387595662	NA	NA	NA	0.358553185875345	0	0.828717770778913	NA	NA	NA	0.284440378186084	0	0.834498142224872	NA	NA	NA	2.39017692973361	NA	0.771006897787333	p_h
NA	NA	NA	NA	NA	0.280346117770942	0	3.96470626110964	NA	NA	NA	0.469241629502805	0	3.28511753551012	NA	NA	NA	0.3576380714262	0	3.47672747985518	NA	NA	NA	11.2764854637276	NA	0.842569551731865	temp
0.987613457112565	0.342161016949153	0.489393939393939	0.402743142144638	0.909982835448711	0.340601371251569	2.49090659188753e-64	0.00817843983333333	NA	NA	NA	0.305796436474587	9.18221930922752e-43	0.00614710746969697	NA	NA	NA	0.385429125178331	1.43121137902526e-65	0.00647770025757576	NA	NA	NA	0.0271524766060606	NA	0.960606060606061	2-mercaptoethanol (m)
0.991841431563704	0.425414364640884	0.266897746967071	0.32800851970181	0.818836167596508	0.244873995733082	6.31311123677247e-38	0.012912040797227	NA	NA	NA	0.275824379347764	7.54199041960812e-34	0.0109599716117851	NA	NA	NA	0.27042304454438	2.11980468325758e-35	0.0110897528596187	NA	NA	NA	0.0691821220103986	NA	0.951473136915078	acetate (m)
0.996353809751619	0.442307692307692	0.17037037037037	0.245989304812834	0.802411821326845	0.0365341903423179	0.0915637130995669	0.00766398314814815	NA	NA	NA	0.0606101404171315	0.00677753983764051	0.00678726348148148	NA	NA	NA	0.052240228487919	0.00384722997994056	0.00701110977777778	NA	NA	NA	0.0285621786666667	NA	0.966666666666667	adenosine triphosphate (m)
0.996185821599886	0.255506607929515	0.315217391304348	0.282238442822384	0.79073047636811	0.276008756343747	3.22378079971987e-28	0.00312513972826087	NA	NA	NA	0.510520559859498	1.25342648856918e-29	0.00248367733695652	NA	NA	NA	0.390329848809023	1.84707339101951e-29	0.00279681592391304	NA	NA	NA	0.0121119771195652	NA	0.96195652173913	adp (m)
0.959871630627483	0.51025641025641	0.379167989838044	0.43505192202587	0.808127076390891	0.148308631843205	4.58025802073852e-115	0.0477641808669419	NA	NA	NA	0.168644916786196	1.39352424662941e-67	0.0419395760558908	NA	NA	NA	0.163232787804635	1.69210037302725e-102	0.0401713729469673	NA	NA	NA	0.20841531496348	NA	0.94379167989838	ammonium acetate (m)
0.990509806963785	0.227436823104693	0.291666666666667	0.255578093306288	0.751273959270867	0.224711610689047	1.46130033816561e-32	0.301409476712963	NA	NA	NA	0.280714994990651	9.15753293828243e-33	0.271166330833333	NA	NA	NA	0.262550688861133	3.12659991162135e-35	0.282155167314815	NA	NA	NA	1.05794739458333	NA	0.9375	ammonium chloride (m)
0.989811618375289	0.305755395683453	0.297202797202797	0.301418439716312	0.769161678092131	0.175518656962496	6.06121481496817e-31	0.246047403129371	NA	NA	NA	0.259030210055256	1.85730853122962e-30	0.222522628916084	NA	NA	NA	0.227814898773489	1.77138600353597e-32	0.229431053164336	NA	NA	NA	0.783510879685315	NA	0.895104895104895	ammonium citrate (m)
