binary_accuracy	precision	recall	f1	auc	mean coef 1	mean signif 1	mean abs err 1	mean coef 2	mean signif 2	mean abs err 2	mode coef 1	mode signif 1	mode abs err 1	mode coef 2	mode signif 2	mode abs err 2	median coef 1	median signif 1	median abs err 1	median coef 2	median signif 2	median abs err 2	mean CI width 1	mean CI width 2	mean capture proportion	condition
0.957684703910761	0.957684703910761	0.957684703910761	0.957684703910761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	method
NA	NA	NA	NA	NA	0.241010093527548	0	0.856133926191532	NA	NA	NA	0.269667310124641	0	0.843605253393418	NA	NA	NA	0.250268766820064	0	0.84888715339625	NA	NA	NA	5.21365918155124	NA	0.975202846624558	p_h
NA	NA	NA	NA	NA	0.294995202884947	0	3.92626611108526	NA	NA	NA	0.326706080669118	0	3.67714571396279	NA	NA	NA	0.308572163798773	0	3.78892021497868	NA	NA	NA	27.223028028745	NA	0.972669544014291	temp
0.987476822136642	0.348235294117647	0.47741935483871	0.402721088435374	0.914594696846605	0.353983492048891	4.43365874526708e-63	0.00789595940322581	NA	NA	NA	0.304045949215792	1.45395433020741e-53	0.00729718390322581	NA	NA	NA	0.328993182536673	3.03192470813984e-62	0.00746715009677419	NA	NA	NA	0.0613517814032258	NA	0.988709677419355	2-mercaptoethanol (m)
0.986521181001284	0.243792325056433	0.439918533604888	0.313725490196078	0.821705916423955	0.191450990419828	2.11471327898595e-25	0.0149727826272912	NA	NA	NA	0.211636987851515	1.50015883962889e-24	0.0136762257433809	NA	NA	NA	0.215718524335226	3.40193618002637e-26	0.0143745056619145	NA	NA	NA	0.147460589327902	NA	0.973523421588595	acetate (m)
0.995307307193085	0.29585798816568	0.192307692307692	0.233100233100233	0.827972345840533	0.036962823799389	0.0947620043416242	0.00777793865384615	NA	NA	NA	0.0416523127208502	0.000174521746453373	0.00712937434615385	NA	NA	NA	0.0424721243774982	0.0033350264142773	0.00737807046153846	NA	NA	NA	0.0433000225769231	NA	0.969230769230769	adenosine triphosphate (m)
0.99610617449473	0.255434782608696	0.256830601092896	0.256130790190736	0.819508731228936	0.281513258463242	6.99305414849065e-29	0.00307913754098361	NA	NA	NA	0.0960537273329917	5.75186167764668e-08	0.0033175074863388	NA	NA	NA	0.281459373171028	6.5211094872347e-29	0.00307878163934426	NA	NA	NA	0.0179559893442623	NA	0.961748633879781	adp (m)
0.957774224861531	0.486830926083263	0.395718232044199	0.436571428571429	0.81648000550956	0.150493913250095	1.87851330544339e-107	0.048887634640884	NA	NA	NA	0.0979974353071255	2.75077791707871e-77	0.0463691346305249	NA	NA	NA	0.1365351158512	3.84964505170788e-109	0.0466162281595304	NA	NA	NA	0.463614073743094	NA	0.988950276243094	ammonium acetate (m)
0.991199669096148	0.246119733924612	0.286082474226804	0.264600715137068	0.755978444007664	0.228743375393445	4.16676535931792e-30	0.308477685154639	NA	NA	NA	0.169258317123196	9.5957204331028e-19	0.318088447654639	NA	NA	NA	0.231732809606557	2.8947621366417e-30	0.307241802448454	NA	NA	NA	1.58293567115979	NA	0.956185567010309	ammonium chloride (m)
0.990614882115503	0.329326923076923	0.265503875968992	0.293991416309013	0.7707593936346	0.196780037534735	5.57671706662106e-32	0.229824508313953	NA	NA	NA	0.18652051936094	2.03525922513481e-24	0.228529966531008	NA	NA	NA	0.209754921602226	1.45546729928251e-32	0.226234380717054	NA	NA	NA	1.19399599465116	NA	0.945736434108527	ammonium citrate (m)
0.995649755387885	0.28042328042328	0.238738738738739	0.257907542579075	0.775680167998702	0.30708131371421	9.42028267059928e-29	0.577203807432432	NA	NA	NA	0.196553990603118	1.88697722525395e-14	0.601940055720721	NA	NA	NA	0.309174664573409	1.14640465420016e-28	0.575515078693694	NA	NA	NA	2.52682439977477	NA	0.972972972972973	ammonium formate (m)
0.996633909087019	0.266666666666667	0.458015267175573	0.337078651685393	0.80708550316448	0.114140517122517	0.000326347084757895	0.0217793910687023	NA	NA	NA	0.10273042538883	0.00800869575872253	0.0220679274045802	NA	NA	NA	0.111012744986367	0.000616579059625208	0.021709535648855	NA	NA	NA	0.137260715496183	NA	0.900763358778626	ammonium iodide (m)
0.997375552702895	0.660550458715596	0.328767123287671	0.439024390243902	0.811048306204658	0.421777543250956	3.44498593872699e-38	0.461563380228311	NA	NA	NA	0.536932971606218	1.07909886998161e-38	0.419522428173516	NA	NA	NA	0.471646693605861	1.42525582070181e-38	0.444060158310502	NA	NA	NA	3.04262593534247	NA	0.972602739726027	ammonium nitrate (m)
0.984082383648786	0.231866825208086	0.293233082706767	0.258964143426295	0.792878493356335	0.296960256467968	1.39274286346528e-62	0.455588467834586	NA	NA	NA	0.33911348079179	4.18382495012352e-65	0.434127589218045	NA	NA	NA	0.311980132737899	1.50230551195566e-63	0.448022740496241	NA	NA	NA	2.11864972445113	NA	0.954887218045113	ammonium phosphate (m)
0.783746772606023	0.391450326758199	0.56582026172112	0.462754270323907	0.768965664465523	0.350922692213879	0	0.585273283231649	NA	NA	NA	0.376144104482799	0	0.562325706898345	NA	NA	NA	0.359288351246652	0	0.575830439745212	NA	NA	NA	3.0144827263515	NA	0.985614004679782	ammonium sulfate (m)
0.996405699533597	0.279661016949153	0.165	0.207547169811321	0.768730671854214	0.239975733713374	8.37104049583993e-17	0.22181089385	NA	NA	NA	0.280869870576463	1.05352295354704e-15	0.2141975534	NA	NA	NA	0.246662071570259	1.82402006938158e-16	0.2204322545	NA	NA	NA	1.0043398104	NA	0.925	ammonium tartrate (m)
