binary_accuracy	precision	recall	f1	auc	mean coef 1	mean signif 1	mean abs err 1	mean coef 2	mean signif 2	mean abs err 2	mode coef 1	mode signif 1	mode abs err 1	mode coef 2	mode signif 2	mode abs err 2	median coef 1	median signif 1	median abs err 1	median coef 2	median signif 2	median abs err 2	mean CI width 1	mean CI width 2	mean capture proportion	condition
0.958173914073512	0.958173914073512	0.958173914073512	0.958173914073512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	method
NA	NA	NA	NA	NA	0.226696550232263	0	0.86855387595662	NA	NA	NA	0.253437012978199	0	0.856188727241333	NA	NA	NA	0.235256251669645	0	0.861956377817231	NA	NA	NA	5.07945701875414	NA	0.96247648481591	p_h
NA	NA	NA	NA	NA	0.280346117770942	0	3.96470626110964	NA	NA	NA	0.311824984899361	0	3.73330684420271	NA	NA	NA	0.293567508957948	0	3.84502539390539	NA	NA	NA	26.5062089347187	NA	0.956234594836838	temp
0.987574668356133	0.341077085533263	0.489393939393939	0.401991288114499	0.909851260973096	0.340601371251569	2.49090659188753e-64	0.00817843983333333	NA	NA	NA	0.293648902935628	8.83812394292861e-55	0.00757137881818182	NA	NA	NA	0.316632927846391	2.30362466166101e-63	0.00773936471212121	NA	NA	NA	0.0606047944242424	NA	0.986363636363636	2-mercaptoethanol (m)
0.991634558196064	0.408854166666667	0.27209705372617	0.326742976066597	0.818851700382935	0.244873995733082	6.31311123677247e-38	0.012912040797227	NA	NA	NA	0.234788033295018	5.4780215466554e-37	0.011642986169844	NA	NA	NA	0.249428423849427	1.60347557734939e-39	0.0122985126169844	NA	NA	NA	0.147089549376083	NA	0.980935875216638	acetate (m)
0.995707322118928	0.317647058823529	0.2	0.245454545454545	0.802410956323583	0.0365341903423179	0.0915637130995669	0.00766398314814815	NA	NA	NA	0.0410010259704444	0.000170378650462108	0.00703940551851852	NA	NA	NA	0.0419039134250862	0.00312786090648861	0.0072788112962963	NA	NA	NA	0.043318405962963	NA	0.97037037037037	adenosine triphosphate (m)
0.996198751018192	0.256637168141593	0.315217391304348	0.282926829268293	0.790667717761799	0.276008756343747	3.22378079971987e-28	0.00312513972826087	NA	NA	NA	0.0917652689013075	1.69255061474626e-07	0.00336035798913043	NA	NA	NA	0.276329530610223	3.34342021061745e-28	0.00312307989130435	NA	NA	NA	0.0179095427717391	NA	0.96195652173913	adp (m)
0.959871630627483	0.51025641025641	0.379167989838044	0.43505192202587	0.80802518462653	0.148308631843205	4.58025802073852e-115	0.0477641808669419	NA	NA	NA	0.096920796380534	4.73046001341443e-83	0.0453473956811686	NA	NA	NA	0.134652393942852	5.59038397562424e-117	0.045613950212766	NA	NA	NA	0.462935951438552	NA	0.989202921562401	ammonium acetate (m)
0.99052273638209	0.227848101265823	0.291666666666667	0.255837563451777	0.751036386092246	0.224711610689047	1.46130033816561e-32	0.301409476712963	NA	NA	NA	0.165270647797967	7.03239479791559e-20	0.310982498842593	NA	NA	NA	0.227544396502381	1.1738041774377e-32	0.300493026273148	NA	NA	NA	1.57917271180556	NA	0.960648148148148	ammonium chloride (m)
0.989811618375289	0.305755395683453	0.297202797202797	0.301418439716312	0.769200573169518	0.175518656962496	6.06121481496817e-31	0.246047403129371	NA	NA	NA	0.167084360702091	3.6587666162628e-24	0.244009139685315	NA	NA	NA	0.187105209904638	1.00952293586121e-31	0.242689831013986	NA	NA	NA	1.19546595818182	NA	0.937062937062937	ammonium citrate (m)
0.995655715449362	0.277777777777778	0.221774193548387	0.246636771300448	0.76991034312505	0.275132429367519	6.11935183863637e-28	0.595328122016129	NA	NA	NA	0.17543479817233	3.13182157921563e-14	0.617518330322581	NA	NA	NA	0.277017862192988	7.32407733557088e-28	0.593829740040323	NA	NA	NA	2.51662129137097	NA	0.971774193548387	ammonium formate (m)
0.996780574841938	0.271551724137931	0.440559440559441	0.336	0.804901264538571	0.0992087470459273	0.000533570257729871	0.022687336013986	NA	NA	NA	0.0889160964703014	0.0108652527136682	0.0229529341958042	NA	NA	NA	0.0963081327795107	0.000990706848635501	0.0226238265034965	NA	NA	NA	0.136626011538462	NA	0.895104895104895	ammonium iodide (m)
0.997284787049727	0.663636363636364	0.296747967479675	0.410112359550562	0.810520681215943	0.347385392573943	7.4143910882092e-33	0.521511206300813	NA	NA	NA	0.441417971999936	4.24648121732456e-33	0.484090389918699	NA	NA	NA	0.388102539291385	4.40944851463937e-33	0.505929461788618	NA	NA	NA	3.0415448045935	NA	0.963414634146341	ammonium nitrate (m)
0.986152592994841	0.267776096822995	0.231675392670157	0.248421052631579	0.780586275104879	0.268782779952768	6.97208645994763e-65	0.473802633049738	NA	NA	NA	0.30772351590216	1.76285811998311e-67	0.454633101439791	NA	NA	NA	0.282507877599262	8.13152488271524e-66	0.467139952787958	NA	NA	NA	2.11165754740838	NA	0.958115183246073	ammonium phosphate (m)
0.794245813667809	0.406859737391091	0.514989127058093	0.454582847741139	0.764195078770677	0.326545894821381	0	0.599418420785182	NA	NA	NA	0.348275073122214	0	0.578740801964119	NA	NA	NA	0.333648997293043	0	0.591350523196645	NA	NA	NA	2.97577336756912	NA	0.9840789064927	ammonium sulfate (m)
0.995228982958806	0.194331983805668	0.220183486238532	0.206451612903226	0.759875553677648	0.216559864880375	2.92701614219858e-16	0.229747977522936	NA	NA	NA	0.253462671353027	3.27817580432793e-15	0.222795345504587	NA	NA	NA	0.222560783424269	6.1916096404274e-16	0.228492145137615	NA	NA	NA	1.00506064279817	NA	0.917431192660551	ammonium tartrate (m)
