binary_accuracy	precision	recall	f1	auc	mean coef 1	mean signif 1	mean abs err 1	mean coef 2	mean signif 2	mean abs err 2	mode coef 1	mode signif 1	mode abs err 1	mode coef 2	mode signif 2	mode abs err 2	median coef 1	median signif 1	median abs err 1	median coef 2	median signif 2	median abs err 2	mean CI width 1	mean CI width 2	mean capture proportion	condition
0.958483352754029	0.958483352754029	0.958483352754029	0.958483352754029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	method
NA	NA	NA	NA	NA	0.241010093527548	0	0.856133926191532	NA	NA	NA	0.359879729641081	0	0.807341200473042	NA	NA	NA	0.286370669058824	0	0.822423733339859	NA	NA	NA	4.11066992150901	NA	0.944446496509437	p_h
NA	NA	NA	NA	NA	0.294995202884947	0	3.92626611108526	NA	NA	NA	0.438141773074438	0	3.24091089825703	NA	NA	NA	0.35269585599878	0	3.53357749609341	NA	NA	NA	21.3721050806221	NA	0.964676428785646	temp
0.990029952931108	0.432937181663837	0.411290322580645	0.421836228287841	0.915909599431801	0.353983492048891	4.43365874526708e-63	0.00789595940322581	NA	NA	NA	0.310451795282895	6.92272865633052e-37	0.00643904016129032	NA	NA	NA	0.375661657062069	5.30867947882393e-64	0.00652407017741936	NA	NA	NA	0.0496852825967742	NA	0.97741935483871	2-mercaptoethanol (m)
0.989944373127942	0.323432343234323	0.39918533604888	0.357338195077484	0.822665445082252	0.191450990419828	2.11471327898595e-25	0.0149727826272912	NA	NA	NA	0.274697079398506	1.24596667626425e-28	0.0117284685336049	NA	NA	NA	0.244763809507716	1.70336032773017e-28	0.0128050791446029	NA	NA	NA	0.117970976415479	NA	0.973523421588595	acetate (m)
0.993296153132979	0.206703910614525	0.284615384615385	0.239482200647249	0.827980495288188	0.036962823799389	0.0947620043416242	0.00777793865384615	NA	NA	NA	0.0613543510161535	0.00725907230596798	0.00686330773076923	NA	NA	NA	0.0529433154179124	0.00416641067132903	0.007097979	NA	NA	NA	0.0379183489230769	NA	0.969230769230769	adenosine triphosphate (m)
0.995906491135485	0.259259259259259	0.306010928961749	0.280701754385965	0.81990687689383	0.281513258463242	6.99305414849065e-29	0.00307913754098361	NA	NA	NA	0.513496191338913	7.14340052790916e-30	0.00245906300546448	NA	NA	NA	0.392723090414984	6.06859523453714e-30	0.00276747841530055	NA	NA	NA	0.0161209796721311	NA	0.967213114754098	adp (m)
0.959330211842631	0.510266491917868	0.403314917127072	0.45053037608486	0.820187006241607	0.150493913250095	1.87851330544339e-107	0.048887634640884	NA	NA	NA	0.170393939426502	1.82533667911912e-89	0.0404566293404696	NA	NA	NA	0.149627706006618	4.31418398839541e-101	0.0438029542645028	NA	NA	NA	0.363955343912293	NA	0.983425414364641	ammonium acetate (m)
0.991527720329192	0.255924170616114	0.278350515463918	0.266666666666667	0.756328023218832	0.228743375393445	4.16676535931792e-30	0.308477685154639	NA	NA	NA	0.287125394675639	5.83600261078724e-31	0.273497043582474	NA	NA	NA	0.268064818760985	8.74739725563939e-33	0.286746474664948	NA	NA	NA	1.4136201689433	NA	0.951030927835051	ammonium chloride (m)
0.991484931037926	0.385269121813031	0.263565891472868	0.313003452243959	0.772410585942698	0.196780037534735	5.57671706662106e-32	0.229824508313953	NA	NA	NA	0.289863548898062	4.71179146982312e-31	0.205387407965116	NA	NA	NA	0.251280958892586	2.5650567875302e-33	0.212749954476744	NA	NA	NA	1.02769869296512	NA	0.941860465116279	ammonium citrate (m)
0.995877964941307	0.30635838150289	0.238738738738739	0.268354430379747	0.776790358301756	0.30708131371421	9.42028267059928e-29	0.577203807432432	NA	NA	NA	0.517133588244663	7.51030326693228e-30	0.461259878783784	NA	NA	NA	0.410152884810516	6.82723563254785e-30	0.516390237747748	NA	NA	NA	2.25471100531532	NA	0.972972972972973	ammonium formate (m)
0.996648172184108	0.273913043478261	0.480916030534351	0.349030470914127	0.807107101483738	0.114140517122517	0.000326347084757895	0.0217793910687023	NA	NA	NA	0.07718150635945	0.103746797843549	0.0223490604580153	NA	NA	NA	0.103994625922002	0.00755145119745465	0.0216650785496183	NA	NA	NA	0.099999898778626	NA	0.877862595419847	ammonium iodide (m)
0.997375552702895	0.660550458715596	0.328767123287671	0.439024390243902	0.81153432066331	0.421777543250956	3.44498593872699e-38	0.461563380228311	NA	NA	NA	0.57060213388558	1.04184115903584e-39	0.357069502420091	NA	NA	NA	0.528625232044696	2.42174928809732e-39	0.392929538538813	NA	NA	NA	2.48752280949772	NA	0.972602739726027	ammonium nitrate (m)
0.983839910998274	0.234090909090909	0.309774436090226	0.266666666666667	0.794081667608241	0.296960256467968	1.39274286346528e-62	0.455588467834586	NA	NA	NA	0.405632030065519	9.94229476984506e-60	0.389074528947368	NA	NA	NA	0.368565921848558	2.18256442005201e-65	0.412079652601504	NA	NA	NA	1.86571377622556	NA	0.950375939849624	ammonium phosphate (m)
0.808096657774988	0.433244977678571	0.538261547794436	0.48007729468599	0.776858166398973	0.350922692213879	0	0.585273283231649	NA	NA	NA	0.479810488817223	0	0.491698786676488	NA	NA	NA	0.411180761599608	0	0.532028646363636	NA	NA	NA	2.53684415104342	NA	0.972527948695728	ammonium sulfate (m)
0.99584943874713	0.248618784530387	0.225	0.236220472440945	0.769788230750524	0.239975733713374	8.37104049583993e-17	0.22181089385	NA	NA	NA	0.394650110081049	6.21644905885613e-18	0.18640923995	NA	NA	NA	0.320100584539147	1.64813773544905e-17	0.2011582313	NA	NA	NA	0.9455741759	NA	0.92	ammonium tartrate (m)
