binary_accuracy	precision	recall	f1	auc	mean cor 1	mean cor 2	mode cor 1	mode cor 2	median cor 1	median cor 2	mean CI width 1	mean CI width 2	mean capture proportion	condition
0.992237905103733	0.380270485282418	0.503688092729189	0.43336355394379	0.932251402184798	0.765625712973508	NA	0.791616212324787	NA	0.779275920934818	NA	0.0551317095258166	NA	0.982086406743941	ches (m)
0.990144815937205	0.486486486486487	0.405927835051546	0.442571127502634	0.919430851216837	0.658118529007811	NA	0.651757361566636	NA	0.663221306517335	NA	0.0822062252319588	NA	0.98389175257732	citrate (m)
0.989500155231295	0.437100213219616	0.406208718626156	0.421088668264293	0.912606466281938	0.75459595191429	NA	0.78366959094314	NA	0.785777451150861	NA	0.0776929273778071	NA	0.973579920739762	citric acid (m)
0.997069305947074	0.512465373961219	0.384615384615385	0.439429928741093	0.927402634844112	0.837445590790696	NA	0.83577853409908	NA	0.843456192920898	NA	0.0522622357380457	NA	0.987525987525988	cobalt chloride (m)
0.992387693645028	0.523910733262487	0.387883556254917	0.445750452079566	0.945242686103819	0.801303397728635	NA	0.781671802002429	NA	0.78902270101482	NA	30.3392687982219	NA	0.986624704956727	dimethyl sulfoxide (%)
0.99236285740896	0.488284910965323	0.432365145228216	0.45862676056338	0.934275712318475	0.825880256626987	NA	0.841878668959107	NA	0.849815170392176	NA	13.4692213659585	NA	0.9850622406639	dioxane (%)
0.967333532026923	0.579944865609924	0.543868153174988	0.561327441007254	0.943974042899426	0.784482986074678	NA	0.795607009758397	NA	0.80244136112228	NA	0.0738971299095169	NA	0.998868961059945	dithiothreitol (m)
0.993325261556611	0.625954198473282	0.386488609583661	0.477901894123361	0.903529074860967	0.800046080387164	NA	0.803572747235531	NA	0.811921414927511	NA	29.0358138701414	NA	0.974076983503535	ethanol (%)
0.972313633936444	0.4775	0.446365973358261	0.46140838265491	0.917968599751154	0.802854068898033	NA	0.799907570338354	NA	0.811344104436462	NA	23.3803443925567	NA	0.984575835475578	ethylene glycol (%)
0.986668074166988	0.404235727440147	0.507221259387637	0.449910325390725	0.92892138920832	0.786295241395274	NA	0.79338533202579	NA	0.798699721571028	NA	0.0177608163316002	NA	0.993067590987868	ethylenediaminetetraacetic acid (m)
0.998845050482471	0.704166666666667	0.595070422535211	0.645038167938931	0.978988601118161	0.580793423168522	NA	0.509517364650089	NA	0.58508828402206	NA	0.00451630683098592	NA	0.985915492957746	glutathione (m)
0.923049220433279	0.543891868067289	0.544892552251987	0.544391750303298	0.888142716694028	0.748450583396556	NA	0.739351987576149	NA	0.755459296708588	NA	21.4717455548123	NA	0.977332940830144	glycerol (%)
0.995467386917513	0.48448275862069	0.394662921348315	0.434984520123839	0.935605369549431	0.852690857404765	NA	0.885704080592692	NA	0.841247320955427	NA	0.261031239424157	NA	0.992977528089888	glycine (m)
0.849383896852409	0.516534715897148	0.585235165707482	0.548743045347128	0.845048864627814	0.683269131825468	NA	0.653010530899879	NA	0.647866693422507	NA	0.160656367724152	NA	0.993133558245684	hepes (m)
0.99830492688833	0.600877192982456	0.429467084639498	0.50091407678245	0.950108253990889	0.832952817488382	NA	0.845826037937023	NA	0.849052471317026	NA	2.8297841061442	NA	0.984326018808777	hexanediol (m)
0.981714094118085	0.537806176783813	0.479734008866371	0.507112970711297	0.931685661988958	0.874349284040895	NA	0.902725355266754	NA	0.89402294659215	NA	0.212334942080431	NA	0.995250158328056	imidazole (m)
0.996119289923193	0.205555555555556	0.361563517915309	0.262101534828808	0.936513463225269	0.601215105876111	NA	0.426780046693931	NA	0.443749414017174	NA	0.0333033927687296	NA	0.986970684039088	inhibitor (m)
0.966209881219226	0.459692696274469	0.43170587072544	0.445259938837921	0.898705928783652	0.697796701191039	NA	0.695036268235019	NA	0.709898425928124	NA	21.1873049345384	NA	0.979837912630955	isopropanol (%)
0.997249386855422	0.274111675126904	0.407547169811321	0.327769347496206	0.893691478513518	0.775872508696554	NA	0.807493311479801	NA	0.79726689878822	NA	34.9311157183019	NA	0.981132075471698	jeffamine ed-2001 (%)
0.987408028313309	0.531928084314941	0.402627874237447	0.458333333333333	0.91181402640405	0.72612621948618	NA	0.712183637972055	NA	0.725420951778279	NA	1.12133755747067	NA	0.978883153449085	lithium chloride (m)
0.946488003576573	0.479711884753902	0.482608695652174	0.481155930162553	0.890688832939069	0.763577038580146	NA	0.752360592731862	NA	0.768885884592026	NA	1.09219062263285	NA	0.976690821256039	lithium sulfate (m)
0.977734176114843	0.586908863138115	0.45254769379377	0.5110444505045	0.934330888853158	0.738105231225551	NA	0.692681322893735	NA	0.693242483057589	NA	0.249690915691862	NA	0.99517024873219	magnesium acetate (m)
0.906019472939073	0.545925272138864	0.555701964542405	0.550770235374432	0.883300626992595	0.782422163945514	NA	0.80365781920248	NA	0.774479217150701	NA	0.335347030767849	NA	0.993950646861524	magnesium chloride (m)
0.992462061942727	0.434176111595466	0.468485418626529	0.450678733031674	0.936494966695967	0.803665044921979	NA	0.832880189305387	NA	0.806846281216285	NA	0.381416815493885	NA	0.983066792097836	magnesium formate (m)
0.986166216509888	0.394965277777778	0.521788990825688	0.449604743083004	0.929183569898677	0.847242062306656	NA	0.850449508682711	NA	0.856778006180707	NA	1.13218735838876	NA	0.971330275229358	magnesium sulfate (m)
0.997193505324268	0.447761194029851	0.439024390243902	0.443349753694581	0.911950058035854	0.810457378949271	NA	0.81175331945505	NA	0.818649243041728	NA	1.30284672482927	NA	0.960975609756098	malic acid (m)
0.992225823677707	0.54954954954955	0.568458781362007	0.558844256518675	0.958874493016574	0.727094758221707	NA	0.728459124420839	NA	0.742453642583577	NA	0.0946738787526882	NA	0.973476702508961	manganese chloride (m)
0.907205931666605	0.532267063418263	0.537162162162162	0.534703409621672	0.873651573410722	0.595769718867517	NA	0.606029498283355	NA	0.594158092397331	NA	0.178152301560936	NA	0.991116116116116	mes (m)
0.996876804530186	0.446124763705104	0.52914798206278	0.484102564102564	0.96135491975077	0.120827944198452	NA	0.141325467983225	NA	0.136051330930998	NA	0.00455015195067264	NA	0.997757847533632	mes imidazole (m)
0.997777156871876	0.328402366863905	0.458677685950413	0.382758620689655	0.932179337398856	0.527847747114996	NA	0.528328106221574	NA	0.528149494973852	NA	0.0194944688429752	NA	0.991735537190083	mib (m)
0.998093807046084	0.491452991452991	0.37953795379538	0.428305400372439	0.901166775920781	0.13630956846138	NA	0.0300480376911486	NA	0.072786245746445	NA	0.0350771091089109	NA	0.966996699669967	mmt (m)
0.994827853838751	0.538083538083538	0.489385474860335	0.512580456407256	0.937804395325346	0.86690057108244	NA	0.879428584353731	NA	0.880717720988942	NA	0.0860175877318436	NA	0.983240223463687	mops (m)
0.940535841793176	0.496051687006461	0.582569290757719	0.535840643629138	0.918125231361361	0.773520386381678	NA	0.773626103546215	NA	0.782907806962634	NA	41.0962633064022	NA	0.977447570871535	mpd (%)
0.998062749529658	0.570093457943925	0.35672514619883	0.438848920863309	0.959345743245267	0.887294776801252	NA	0.850223561734457	NA	0.873198152820902	NA	0.0246713828070175	NA	0.994152046783626	nad (m)
0.996547720315673	0.407862407862408	0.345114345114345	0.373873873873874	0.903122998482097	0.506005925796778	NA	0.481569054585534	NA	0.501080046057312	NA	0.0489589546569647	NA	0.981288981288981	nickel chloride (m)
0.996740223775876	0.342182890855457	0.277511961722488	0.306472919418758	0.922876958825506	0.749790747074727	NA	0.808230686310462	NA	0.80074924041388	NA	0.837714834856459	NA	0.976076555023923	phosphate (m)
0.994256549086326	0.543191800878477	0.377032520325203	0.445110977804439	0.927293378358628	0.760458956650379	NA	0.744021964608051	NA	0.754606183478176	NA	0.0395651157317073	NA	0.988821138211382	phosphate citrate (m)
0.997131396922771	0.484848484848485	0.426666666666667	0.453900709219858	0.939468056697088	0.823911849504412	NA	0.845547966045415	NA	0.844215976340116	NA	0.0898583307555555	NA	0.982222222222222	pipes (m)
0.997516376393158	0.369146005509642	0.439344262295082	0.401197604790419	0.890624500930569	0.627764467155769	NA	0.644111318257724	NA	0.643397270048798	NA	1.77140011377049	NA	0.977049180327869	potassium acetate (m)
0.997398355810546	0.463800904977376	0.529715762273902	0.494571773220748	0.945719273520088	0.775320488029112	NA	0.780792946927492	NA	0.78375480689873	NA	0.197658243953488	NA	0.984496124031008	potassium bromide (m)
0.965570340198568	0.404179950407368	0.511315258794533	0.451478880205757	0.93778254341989	0.738113814961219	NA	0.757071272244728	NA	0.75259618039488	NA	0.576879363132422	NA	0.987676450817836	potassium chloride (m)
0.997783365930893	0.446524064171123	0.526813880126183	0.483357452966715	0.917036160457521	0.920185139062454	NA	0.930399015429392	NA	0.927283997198263	NA	1.69023562479495	NA	0.990536277602524	potassium formate (m)
0.998385644655552	0.4	0.321428571428571	0.356435643564356	0.911440355648394	0.79158233908815	NA	0.803386296535412	NA	0.801136865174604	NA	0.421644817410714	NA	0.986607142857143	potassium iodide (m)
0.997988264878458	0.535433070866142	0.39766081871345	0.456375838926175	0.920348277666013	0.818624150204653	NA	0.826295862953164	NA	0.823669324116658	NA	0.260281776520468	NA	0.967836257309941	potassium nitrate (m)
0.982006146968427	0.493466299862448	0.501748251748252	0.497572815533981	0.923068893242091	0.824524119881006	NA	0.826638220462933	NA	0.829324659780677	NA	1.03417319094755	NA	0.979370629370629	potassium phosphate (m)
0.980099965850175	0.573883161512027	0.75546619753707	0.652272973852664	0.963506449137833	0.917603394263895	NA	0.933969828908299	NA	0.928242986552666	NA	0.185174120728826	NA	0.994219653179191	potassium thiocyanate (m)
0.90002732172574	0.528630611202542	0.54445028932141	0.536423841059603	0.879270165500112	0.763030555984781	NA	0.791877564702319	NA	0.762594021209845	NA	0.597211483017125	NA	0.987550412063826	sodium acetate (m)
0.995926705536824	0.740869565217391	0.456591639871383	0.564986737400531	0.94910408201642	0.576208624840886	NA	0.585963255059836	NA	0.583426284548314	NA	0.23038272659164	NA	0.996784565916399	sodium azide (%)
0.995510822457064	0.495798319327731	0.493723849372385	0.494758909853249	0.936589751176882	0.812823424890406	NA	0.813551268005362	NA	0.813195251895309	NA	0.542658965146444	NA	0.99023709902371	sodium bromide (m)
0.956039247345215	0.425679095663911	0.407066795740561	0.416164948453608	0.880957698671923	0.638557094603916	NA	0.641245660387642	NA	0.632533055829418	NA	0.0823619244901581	NA	0.963052597612133	sodium cacodylate (m)
0.884572628074948	0.54268233933905	0.55334512231064	0.547961863994552	0.863119734321568	0.715523652380629	NA	0.712092897742679	NA	0.71774045647585	NA	1.59699149900187	NA	0.979123686020238	sodium chloride (m)
0.927142076366979	0.496235395932497	0.492442459635864	0.494331652226389	0.880658745996267	0.77206117821889	NA	0.767556524282246	NA	0.7765620012686	NA	0.79360612426314	NA	0.972689797320508	sodium citrate (m)
0.99233166927452	0.337105901374293	0.501201923076923	0.403093281778637	0.920242629125334	0.724287794355324	NA	0.806948139469431	NA	0.737610814600906	NA	0.491872182247596	NA	0.996394230769231	sodium fluoride (m)
0.983787945583131	0.529771615008157	0.471164309031556	0.498752159723555	0.913575455001275	0.815545709225991	NA	0.817762722079346	NA	0.822373791496116	NA	3.29820571439971	NA	0.988393180993834	sodium formate (m)
0.99480295306514	0.368742368742369	0.485530546623794	0.419153365718251	0.917543339494189	0.863785752734571	NA	0.886294548608203	NA	0.877616462926782	NA	0.499073281961415	NA	0.991961414790997	sodium iodide (m)
0.988214913288337	0.510267579340386	0.424650440186432	0.463538722442058	0.91596112903727	0.827535906576307	NA	0.82729038579754	NA	0.840221668599027	NA	1.89896248201968	NA	0.986535473847747	sodium malonate (m)
0.995169352084692	0.470229007633588	0.416779431664411	0.441893830703013	0.92512747405065	0.840062525677911	NA	0.861060859957102	NA	0.856636646362943	NA	1.53585376258457	NA	0.983761840324763	sodium nitrate (m)
0.984868523175313	0.470373746581586	0.447334200260078	0.458564763385914	0.912737186363676	0.780199976765712	NA	0.72634330443007	NA	0.772336755602019	NA	1.09774011526225	NA	0.980927611616818	sodium phosphate (m)
0.989748843562758	0.355082417582418	0.4206672091131	0.385102420856611	0.927041905020447	0.810898648777891	NA	0.809968452649896	NA	0.818670305308876	NA	1.56987920221318	NA	0.984540276647681	sodium potassium phosphate (m)
0.988985129303654	0.555306427503737	0.386576482830385	0.455828220858896	0.911343622586311	0.864512709167479	NA	0.867150177387297	NA	0.871468032052488	NA	0.946510167211238	NA	0.989073881373569	sodium potassium tartrate (m)
0.995417657541306	0.432551319648094	0.456656346749226	0.444277108433735	0.925067573369528	0.843307840489897	NA	0.766103737894706	NA	0.772724883812899	NA	0.588645868606811	NA	0.990712074303406	sodium sulfate (m)
0.997926174288287	0.392712550607287	0.345195729537367	0.367424242424242	0.896614064073583	0.735849020081466	NA	0.779097202393535	NA	0.77426167614148	NA	0.755615483202847	NA	0.97508896797153	sodium tartrate (m)
0.99515072490764	0.469470827679783	0.470108695652174	0.469789545145961	0.936214621148005	0.85275314683119	NA	0.868519559303505	NA	0.862665090171907	NA	0.443746400978261	NA	0.994565217391304	sodium thiocyanate (m)
0.996193775923304	0.42962962962963	0.31294964028777	0.362122788761707	0.911738919601036	0.579515677673657	NA	0.596903271757754	NA	0.59944949326871	NA	0.0135070344064748	NA	0.964028776978417	spermine (m)
0.997398388118271	0.295566502463054	0.474308300395257	0.364188163884674	0.927245452748622	0.958457235190024	NA	0.963153278303517	NA	0.961474169316446	NA	0.062003486798419	NA	0.992094861660079	spg (m)
0.996243519294651	0.435606060606061	0.428305400372439	0.431924882629108	0.922096468966635	0.895898487494792	NA	0.92424468816599	NA	0.91183384482987	NA	0.901096342495345	NA	0.996275605214153	succinic acid (m)
0.99547359597653	0.297362110311751	0.634271099744246	0.404897959183673	0.937301041470738	0.817850448583635	NA	0.824944581550058	NA	0.824384075923168	NA	24.3374618094118	NA	0.982097186700767	sucrose (%)
0.991797833038403	0.513718070009461	0.402222222222222	0.451184046530951	0.94020142925556	0.851743838003855	NA	0.881655436993618	NA	0.872422562724739	NA	31.3287826910519	NA	0.980740740740741	tacsimate (%)
0.986364398412905	0.540551338393927	0.563984993747395	0.552019583843329	0.960211893625679	0.627758996629694	NA	0.612262700030869	NA	0.676722041792605	NA	0.0122664320425177	NA	0.996248436848687	tcep (m)
0.816290020002236	0.529731421418004	0.588017938352703	0.557354966173741	0.836030698624045	0.526401323177754	NA	0.517941142769661	NA	0.51840076538393	NA	0.150696579845882	NA	0.987493683678626	tris (m)
0.990928508450582	0.437283437283437	0.49296875	0.46345941975762	0.934320775458623	0.755304300465155	NA	0.756895197567749	NA	0.760026904750436	NA	0.2409983149375	NA	0.984375	zinc acetate (m)
0.995808572865632	0.624513618677043	0.399750933997509	0.4874715261959	0.919724169194517	0.869545264295212	NA	0.879816421347535	NA	0.831059166325656	NA	0.154900891407223	NA	0.997509339975093	zinc chloride (m)
0.99629307668426	0.491603053435115	0.549488054607508	0.518936341659952	0.945786995868973	0.751684202513901	NA	0.759562695088	NA	0.762932478276536	NA	0.089008703327645	NA	0.979522184300341	zinc sulfate (m)
0.996839588960293	0.375	0.452685421994885	0.410196987253766	0.95319198344772	0.520240317259545	0.582074962051396	0.416342214078059	0.383086676213075	0.511639267285397	0.479389725817563	22.3935294117647	3816.61585677749	0.833759590792839	mpeg (%)
0.926725074665789	0.362856497855369	0.591221186856302	0.449708556773141	0.892649538021121	0.659937236317824	0.668231625944801	0.718838113770339	0.6787048828193	0.695927298424916	0.681952171368968	20.0648553212359	2766.16105689063	0.879720451201569	peg mme (%)
0.783713116332222	0.775399612261264	0.943372991815702	0.851178393624068	0.839793481133006	0.646574389057423	0.651707694341845	0.674217757347718	0.689249696509655	0.668891040744688	0.636735575094925	29.2316360071234	10222.1997737004	0.964250530463777	peg (%)
