iteration	loss	n_p	w_0	w_1	ID	y	yhat
2398	-0.14348801490912014	3	-2.451998450755753	2.837681973347023	1FCV_A	0.0	0.13366881681701345
2399	-0.62611100350748	0	-2.451998450755753	2.837681973347023	3FYF_B	1.0	0.5346670814164797
2400	-1.4581669477264185	1	-2.451998450755753	2.837681973347023	3L9U_A	0.0	0.767337633634027
2401	-0.1236752723756225	3	-2.4519984492238533	2.837681974877852	7OS6_DDD	1.0	0.8836667453002776
2402	-0.31474211716430633	192	-2.452229198233877	2.8376073165007156	3QQE_B	1.0	0.7299770985622751
2403	-0.1968334531780994	42	-2.453183624594288	2.8375469980373014	3RVR_B	0.0	0.17867258860752822
2404	-0.3450642648495786	18	-2.452915744507208	2.8375828812082613	3MKP_D	1.0	0.7081748412557493
2405	-0.7958641989514083	128	-2.453331536441644	2.837528471028854	6C0P_B	1.0	0.4511911474737563
2406	-0.0034781147651966344	256	-2.453380327620274	2.8375469547797345	2RDF_A	0.0	0.003472073130565983
2407	-0.49242015173812437	26	-2.45725323049708	2.8368691861454125	6BUL_B	1.0	0.6111455380228142
2408	-0.3939454370295514	28	-2.4573239159198055	2.8368415182367324	5M80_D	1.0	0.6743908520047207
2409	-0.2648337081144504	1	-2.4573239159198055	2.8368415182367324	4OBX_D	1.0	0.7673335407082398
2410	-0.765019767166473	0	-2.4573239159198055	2.8368415182367324	473D_B	0.0	0.5346752672680538
2411	-0.35415852871542297	1843	-2.458074682279412	2.8369203961029306	6AMM_L	1.0	0.7017637088374996
2412	-0.7037344942206248	6	-2.4580315617295265	2.8369373971767606	4IGY_D	0.0	0.5052657326618969
2413	-0.8543605053047303	244	-2.4579031854523996	2.8369721816911744	3DO4_H	1.0	0.4255552444060159
2414	-1.243791859267155	14	-2.4676023533148124	2.8392685554419663	1J4N_A	0.0	0.7117110085049578
2415	-0.6902940677324874	4	-2.4686956121534513	2.8390058945112076	3WPA_A	0.0	0.49857140658626653
2416	-0.02305709244152162	419	-2.468977672275002	2.8390188259114857	5P4L_A	1.0	0.9772066910647571
2417	-0.37040793151562607	14	-2.475271853102769	2.8424099426861753	1E9V_A	1.0	0.6904526157990499
2418	-0.7058791120392154	58	-2.4818601911270735	2.8417705342109003	6F9T_A	1.0	0.49367438833683097
2419	-0.7627744156704863	19	-2.4815615003753977	2.8414830358813785	6OTJ_B	0.0	0.533629275813512
2420	-1.7247232921755897	2	-2.4815615003753977	2.8414830358813785	7LY7_B	1.0	0.1782223604721599
2421	-0.14348801490912014	3	-2.4815615003753977	2.8414830358813785	6XL3_B	0.0	0.13366881681701345
2422	-1.7247232921755897	2	-2.4815615003753977	2.8414830358813785	4E2L_I	1.0	0.1782223604721599
2423	-0.31107030208610736	1	-2.4815615003753977	2.8414830358813785	4MOA_A	0.0	0.2673376336340269
2424	-0.96646637524216	826	-2.4831303890759524	2.8415414254164406	2ADJ_B	0.0	0.6195750551868056
2425	-0.4995693775894613	103	-2.484155810099999	2.841529671493396	6X4N_A	1.0	0.6067919016516643
2426	-0.17867714227260442	46	-2.483971568289195	2.841575723116074	1P61_B	0.0	0.16362411377110087
2427	-1.4581669477264185	1	-2.483971568289195	2.841575723116074	2EH1_B	0.0	0.767337633634027
2428	-1.0949597610110573	4	-2.489749671589632	2.839981399724991	3GZC_B	1.0	0.33455306875499546
2429	-0.765019767166473	0	-2.489749671589632	2.839981399724991	6DXJ_A	0.0	0.5346752672680538
2430	-2.1799348227196695	67	-2.4905607029275845	2.8398623082927603	4W4Q_A	1.0	0.11304889862009125
2431	-0.20878201698322707	507	-2.4909677562411607	2.840080881552451	4FUY_A	1.0	0.8115721253034426
2432	-0.6336650395932029	236	-2.4865917333395267	2.8393834157865285	6NPT_A	1.0	0.5306434036269514
2433	-0.24922867643726432	102	-2.486672848500396	2.8392413147050544	5W0E_A	1.0	0.7794017221955244
2434	-0.16854998907914018	2	-2.486672848500396	2.8392413147050544	3BMZ_B	1.0	0.8448890271388265
2435	-0.5274682592266077	17	-2.4920878240737183	2.8389577284895626	5ZSP_B	1.0	0.5900970528664484
2436	-0.5399748204061776	20	-2.490920371859076	2.8391969127261376	7JR6_B	1.0	0.5827629259230214
2437	-0.9187401211926001	72	-2.495891721058704	2.8394264546382124	2FX3_A	1.0	0.39902144319515287
2438	-0.11309597225483012	4	-2.495891721058704	2.8394264546382124	1KMO_A	0.0	0.10693505345361076
2439	-0.4625021492232616	22	-2.4922757065080923	2.8383587562886157	3PD6_D	1.0	0.6297060541312561
2440	-0.24126604040940886	53	-2.4931587423519352	2.838541662285213	1FE5_A	0.0	0.21436741143218271
2441	-0.7681279744413443	50	-2.4936613277265116	2.8383146332390035	2VCT_H	1.0	0.4638806524255472
2442	-1.3192581840674253	1	-2.4936613277265116	2.8383146332390035	2GE8_J	1.0	0.26733354070823984
2443	-0.2087654018725933	17	-2.494005953376983	2.838204935322312	4JKF_B	1.0	0.8115856097761145
2444	-0.5825999080424842	192	-2.493601330224642	2.8375840136213055	7BWF_D	0.0	0.4415554270170792
2445	-2.8765405249761944	599	-2.4803934285763294	2.836336694225195	3V3G_B	1.0	0.05632929594132469
2446	-0.35605211125985703	800	-2.4806133877205037	2.836410578917108	4GXU_X	1.0	0.700436118675596
2447	-0.5534992148992915	62	-2.4830825850519034	2.8365555150671304	5C18_F	1.0	0.5749344671238416
2448	-0.2632498084197898	725	-2.483494036911467	2.836684796008754	5M76_B	1.0	0.768549883096949
2449	-0.5663032006869668	111	-2.4854320746890575	2.836984684364002	3N82_H	1.0	0.5676199418463753
2450	-0.12367527275099	3	-2.4854320731071065	2.836984685945953	6CZ9_D	1.0	0.8836667449685778
2451	-0.31107030208610736	1	-2.4854320731071065	2.836984685945953	5V4T_B	0.0	0.2673376336340269
2452	-0.4510561213427716	6	-2.4853168268996444	2.8370337075070604	7JU2_B	0.0	0.3630449056002977
2453	-0.765019767166473	0	-2.4853168268996444	2.8370337075070604	3EGL_C	0.0	0.5346752672680538
2454	-0.5405222406658903	29	-2.491396681275468	2.8375800531802917	6ZQ5_B	1.0	0.582443996992805
2455	-1.1163567716006226	32	-2.4909548708364593	2.8356739105434694	4L4O_A	1.0	0.3274706744433206
2456	-0.5901098966577659	11	-2.496461417743224	2.8368878009296306	5HJ9_A	1.0	0.5542663693658653
2457	-0.7167285554205649	2	-2.4964478178982032	2.836888965643043	1KPS_D	0.0	0.5116527534716276
2458	-0.765019767166473	0	-2.4964478178982032	2.836888965643043	3CJX_H	0.0	0.5346752672680538
2459	-0.3848511435319943	221	-2.4970039141011675	2.836770320053873	6GT3_A	1.0	0.6805519332221164
2460	-0.62611100350748	0	-2.4970039141011675	2.836770320053873	4M1X_D	1.0	0.5346670814164797
2461	-0.6869374028833402	97	-2.502227173412787	2.8380972383098118	6B1W_B	0.0	0.4968854508412036
2462	-0.765019767166473	0	-2.502227173412787	2.8380972383098118	4CMR_B	0.0	0.5346752672680538
2463	-0.2539275270765201	364	-2.5021856085150374	2.8380929321648165	1J8H_E	1.0	0.7757480207362315
2464	-0.6242778188889443	20	-2.501294678614119	2.8381737863319154	2RJW_B	0.0	0.46435187617263946
2465	-0.24466987568855372	11	-2.5006765585270596	2.838216873047326	4ZPV_S	1.0	0.7829629706936917
2466	-0.4877692587572791	2	-2.5118346376808804	2.8393912233327825	11AS_B	0.0	0.386005469439922
2467	-0.72288250797981	77	-2.5115885806060536	2.8391464746008994	7EPM_B	0.0	0.5146487910673144
2468	-1.422968976636592	86	-2.5111578128675087	2.838651881892388	2FZE_B	1.0	0.2409974379076475
2469	-0.35623948746584716	27	-2.5114173865339446	2.838648650862158	6EPJ_A	0.0	0.299695114091527
2470	-0.21102664635239882	35	-2.5109378956122863	2.838639346740053	6EKQ_B	1.0	0.8097524896436054
2471	-0.5565844320415367	3	-2.5077223327584397	2.8377688861630412	4Y2E_D	0.0	0.426836597086134
2472	-0.06878874720696261	6	-2.5077223327584397	2.8377688861630412	5R4P_B	1.0	0.9335238687737828
2473	-0.6100880767222272	6	-2.513562836160732	2.8376709636100768	6ZK2_D	0.0	0.45669698538160486
2474	-0.4975471065148607	35	-2.517005319511874	2.8396133376008077	1N5N_B	0.0	0.3919797590384115
2475	-0.2797187476564898	8	-2.5198158742667442	2.8394098196591204	5IHY_B	1.0	0.755996337299335
2476	-1.1807241017472134	4	-2.519844832883241	2.8393984982221983	5YPW_H	1.0	0.3070563180668957
2477	-0.8590161492243148	23	-2.5142323666626196	2.837246279162029	6RQU_A	1.0	0.4235786155303408
2478	-0.09199813408760027	10	-2.5157543800942936	2.837667340080421	4OAP_B	0.0	0.08789314854501343
2479	-0.16854994844079108	2	-2.515754382662672	2.8376673375162427	6OS3_B	1.0	0.8448890614737224
2480	-1.033493658107499	783	-2.5152011172063777	2.837362063076513	6YU8_B	0.0	0.6442381234776702
2481	-0.62611100350748	0	-2.5152011172063777	2.837362063076513	2Y8D_A	1.0	0.5346670814164797
2482	-0.2810324823133758	47	-2.519125334500565	2.837742637544721	4E36_B	1.0	0.7550038108115185
2483	-0.3501094953918452	4	-2.518899521254948	2.837819215556351	1OVN_B	1.0	0.7046109338443844
2484	-0.7609878301153098	53	-2.5185692948540446	2.837787730387714	7PU8_D	1.0	0.467204680130674
2485	-0.14348801490912014	3	-2.5185692948540446	2.837787730387714	5L84_A	0.0	0.13366881681701345
2486	-0.2653951772230914	7	-2.516720932417175	2.8373751990718494	4F8O_A	0.0	0.2330971724435122
2487	-0.2665459559956487	12	-2.5193011511565273	2.8367944670523677	4E2W_A	0.0	0.2339792003312548
2488	-0.5076549399001583	75	-2.515847247267455	2.837335881864797	1Y9R_B	0.0	0.39809457051955577
2489	-0.21226929435354067	513	-2.5167497326816752	2.8374478928748785	4E5B_A	1.0	0.8087468772714356
2490	-0.62611100350748	0	-2.5167497326816752	2.8374478928748785	6GEF_F	1.0	0.5346670814164797
2491	-0.05992691874437053	7	-2.5167497313076757	2.8374478940665493	6JF7_B	1.0	0.9418333614338525
2492	-0.6263496411816339	45	-2.5167116329560733	2.837543672528213	3ZW1_B	1.0	0.5345395049306071
2493	-0.6337796006581297	236	-2.512410319956158	2.8367811098269264	6D1Z_A	1.0	0.5305826160355476
2494	-0.07714543222577191	14	-2.5134902612327554	2.8368591495498885	2F8D_B	0.0	0.07424479082467728
2495	-0.6833464969828087	2	-2.512387380621009	2.8372359500689273	4MN4_D	1.0	0.5049244337798846
2496	-0.5206359104755939	10	-2.5123958305391167	2.8372329373125997	6AOX_B	1.0	0.5941426063070517
2497	-0.3506508808060755	11	-2.512292380443717	2.837268932059612	6E7V_D	0.0	0.29577042899645156
2498	-1.1166371814112808	33	-2.5191871295643584	2.8398012238231285	6E7E_A	1.0	0.3273788613267548
2499	-0.3869449513639449	140	-2.519981166686201	2.8400001961053936	5C38_A	1.0	0.6791284789941312
2500	-0.4702209162062236	3	-2.5189810097313727	2.840303482744344	6FNE_B	1.0	0.6248642104028836
2501	-1.2757958244865308	41	-2.5138737951896686	2.8387458762855817	5K3C_B	0.0	0.7207913213219355
2502	-0.23500381067922482	6	-2.513865334352544	2.8387491884943796	7DIJ_A	1.0	0.7905678370225632
2503	-0.13709666662690173	67	-2.5137448450677207	2.838765999136483	3KCO_A	0.0	0.1281140602145054
2504	-0.4493042739286264	6	-2.5137627403554084	2.8387589788156857	2HFJ_B	0.0	0.3619280794964113
2505	-1.186430802193371	4	-2.5136463870671415	2.8385648224079674	3MGX_B	1.0	0.305309030006274
2506	-0.9063167062377188	75	-2.51860106698969	2.8396044203071997	6NPF_F	0.0	0.5959904271941473
2507	-0.980741137906882	95	-2.5196192905310557	2.8392598887063794	5UVT_A	0.0	0.6249669553798397
2508	-0.45623203099214815	3	-2.5196192925126017	2.8392598869106274	5L7N_A	1.0	0.6336667897055258
2509	-0.16854998907914018	2	-2.5196192925126017	2.8392598869106274	1S99_B	1.0	0.8448890271388265
2510	-0.21054931854368	21	-2.520332200030063	2.839238134759764	4GQ4_A	0.0	0.18986090071248188
2511	-0.3037567793552307	28	-2.522226960163117	2.8392611955445264	2BM0_A	1.0	0.7380403512726016
2512	-2.151314128286364	3	-2.522226960163117	2.8392611955445264	5D85_A	0.0	0.8836688168170135
2513	-0.8003848698904344	30	-2.5314180536553046	2.8423054180792273	7T6C_B	0.0	0.5508439357978473
2514	-1.4364943884060435	4	-2.5185629341373668	2.8425778113360503	6BQE_C	0.0	0.7622402070777666
2515	-0.968216649853053	14	-2.519684456219845	2.84363106552916	3WCZ_A	0.0	0.6202403209403489
2516	-0.3649283285606831	26	-2.520154851439253	2.8436582353678794	4KZN_A	0.0	0.30575359326586815
2517	-0.6620874687431335	2	-2.520853003750855	2.8434023839670086	6ZD6_A	1.0	0.5157735487994464
2518	-0.1236752149093443	3	-2.520853005384355	2.8434023823352694	2RDQ_A	1.0	0.883666796081318
2519	-0.280677402660351	59	-2.522339128754317	2.8435243033619684	6XTW_B	1.0	0.7552719449043569
2520	-0.11354321523281849	44	-2.523198028409699	2.8437419233907204	4QEL_A	1.0	0.8926656188250748
2521	-0.014963487415615326	35	-2.523198028409699	2.8437419233907204	7NQM_A	0.0	0.014852090757445938
2522	-0.7226923703129078	4	-2.5210526109288085	2.843558926104356	3WX5_B	1.0	0.4854435012530254
2523	-0.44576066750526033	28	-2.524229484212839	2.843254297397254	2V0I_A	1.0	0.6403370071772463
2524	-1.262182517034958	3	-2.512441583172105	2.837626195762188	1F2E_D	0.0	0.7169643781602726
2525	-1.1827756289187537	4	-2.512322304283881	2.8376722807594787	5ZW0_B	1.0	0.3064270294092889
2526	-0.8469012511299618	21	-2.512125583693846	2.837736212969709	5HEO_J	0.0	0.5712585623212463
2527	-0.31107030208610736	1	-2.512125583693846	2.837736212969709	1U14_A	0.0	0.2673376336340269
2528	-0.8646847231967332	5	-2.5119179527470727	2.8378168165036843	5LC9_D	1.0	0.42118432134319245
2529	-0.5304344880631684	5	-2.510982081259254	2.8383113599484235	7RFD_A	1.0	0.5883492833954497
2530	-0.6854090051926378	46	-2.5121518551627413	2.8395817431036035	5OFQ_D	1.0	0.5038840962110531
2531	-0.62611100350748	0	-2.5121518551627413	2.8395817431036035	4C0F_D	1.0	0.5346670814164797
2532	-0.765019767166473	0	-2.5121518551627413	2.8395817431036035	5AF0_D	0.0	0.5346752672680538
2533	-0.62611100350748	0	-2.5121518551627413	2.8395817431036035	2POK_B	1.0	0.5346670814164797
2534	-0.62611100350748	0	-2.5121518551627413	2.8395817431036035	5OQQ_D	1.0	0.5346670814164797
2535	-0.4134851792952285	122	-2.514747397496892	2.839919351096111	2P37_D	0.0	0.33865866414750384
2536	-0.057165920344533536	85	-2.5154677604828906	2.8399223516746135	6H51_A	0.0	0.05556264500549947
2537	-1.4774252096857619	12	-2.5241173331842353	2.8380993668458534	5T67_B	1.0	0.22822456291422133
2538	-0.8083970582923771	100	-2.5255486479805156	2.837635893326278	6KR3_B	0.0	0.5544282804091699
2539	-0.62611100350748	0	-2.5255486479805156	2.837635893326278	3PMS_A	1.0	0.5346670814164797
2540	-0.22028633745618684	5	-2.5284303625513864	2.837288832823817	6G5N_B	1.0	0.8022890396671005
2541	-0.5199413803118631	81	-2.5266367919377277	2.8361078996320823	3TWK_B	1.0	0.5945553996007932
2542	-0.62611100350748	0	-2.5266367919377277	2.8361078996320823	4YV4_H	1.0	0.5346670814164797
2543	-0.7501249497023489	37	-2.5226801097132348	2.836425651396275	3BVZ_A	1.0	0.472307534368091
2544	-0.829992448206655	7	-2.521850833655965	2.8366772798868913	6NZ1_F	1.0	0.436052579288068
2545	-0.2648337081144504	1	-2.521850833655965	2.8366772798868913	3MPB_B	1.0	0.7673335407082398
2546	-1.5854814624917843	5	-2.5134681995332637	2.835569931621879	6D7G_E	0.0	0.7951508578080967
2547	-0.1428632911167074	10	-2.5134743950018823	2.835567550703597	3LLP_B	1.0	0.8668725699762276
2548	-0.6534771725068459	110	-2.5183404649027694	2.836075614897775	4B7Q_D	1.0	0.5202336858409026
2549	-0.3702847082825482	5	-2.5156066099858942	2.8354665362469933	6R75_A	0.0	0.3094622991552247
2550	-0.09432034558200095	16	-2.5174306652316476	2.836162021562993	6KR7_A	1.0	0.909991203881721
2551	-4.4327734932778	44	-2.5174306652316476	2.836162021562993	6RQZ_A	1.0	0.011881490698143994
2552	-0.20860391290000663	507	-2.517830333969301	2.8363868066142284	6Q7T_A	1.0	0.8117166824855171
2553	-0.8510258170426123	8	-2.5099152043497965	2.833933273995005	3QDF_A	0.0	0.5730232927651147
2554	-0.2648337081144504	1	-2.5099152043497965	2.833933273995005	5KLQ_C	1.0	0.7673335407082398
2555	-0.765019767166473	0	-2.5099152043497965	2.833933273995005	1L1O_F	0.0	0.5346752672680538
2556	-1.0080273954330519	396	-2.509028626278719	2.834087750736177	6OL9_A	1.0	0.3649381486789275
2557	-1.4122764371502314	594	-2.5105421288825407	2.8353645706130726	1OB3_B	0.0	0.7564118615705385
2558	-0.4270995996253373	23	-2.511633947950455	2.835193508564661	3P41_A	1.0	0.652398570338692
2559	-0.08883439538198416	17	-2.5116510907446816	2.8351868923893417	2Y2O_A	0.0	0.08500291122833084
2560	-0.0687887630185089	6	-2.511651089964164	2.8351868931661204	3GOB_C	1.0	0.933523854013327
2561	-0.27933145200390525	18	-2.514461188745511	2.835566674071173	6GP3_B	1.0	0.7562891881004014
2562	-0.16854994777105708	2	-2.5144611914143575	2.835566671442046	6AS3_D	1.0	0.8448890620395734
2563	-0.45104261310596494	106	-2.5139757407633434	2.835791938734674	3W5E_B	1.0	0.6369636985980663
2564	-0.25373307744519835	4	-2.5182497848627854	2.836119326475483	6X20_A	1.0	0.7758988793195849
2565	-0.2648337081144504	1	-2.5182497848627854	2.836119326475483	7LJI_B	1.0	0.7673335407082398
2566	-0.24882794157255414	3	-2.5238257432971136	2.838563099421488	5NA6_A	0.0	0.22028588177096622
2567	-0.5514276944938594	22	-2.523395006099817	2.8384258943655607	4DMF_D	1.0	0.5761266900349804
2568	-0.31107030208610736	1	-2.523395006099817	2.8384258943655607	3ACI_A	0.0	0.2673376336340269
2569	-0.31107030208610736	1	-2.523395006099817	2.8384258943655607	4TKC_A	0.0	0.2673376336340269
2570	-0.62611100350748	0	-2.523395006099817	2.8384258943655607	6FQ1_B	1.0	0.5346670814164797
2571	-1.1826452670746768	108	-2.527283538139347	2.8383526774844317	5ZOP_G	0.0	0.6935330215942265
2572	-0.09768630187953234	4	-2.5272835338840727	2.8383526806243653	7PUG_A	1.0	0.9069333624256952
2573	-1.3192581840674253	1	-2.5272835338840727	2.8383526806243653	6P84_C	1.0	0.26733354070823984
2574	-0.7135827613814256	44	-2.5276591223366287	2.8386600082479	3F03_K	1.0	0.48988590526839476
2575	-0.1685499479565264	2	-2.5276591249776508	2.8386600056269904	4BXP_A	1.0	0.8448890618828724
2576	-0.62611100350748	0	-2.5276591249776508	2.8386600056269904	3B7H_A	1.0	0.5346670814164797
2577	-1.7247232921755897	2	-2.5276591249776508	2.8386600056269904	6K8E_D	1.0	0.1782223604721599
2578	-1.353705248858874	3	-2.510004099159178	2.8338699739583366	5LC3_B	1.0	0.2582814883079194
2579	-0.62611100350748	0	-2.510004099159178	2.8338699739583366	2YEV_F	1.0	0.5346670814164797
2580	-0.7215767409872109	2	-2.5095702160721074	2.834031389681435	3E9D_B	0.0	0.5140146215301538
2581	-0.14353585601175514	58	-2.5118501473715646	2.834583043515345	4NXE_B	1.0	0.866289737935337
2582	-0.11813511052880553	745	-2.5127743650908294	2.8347766043984066	2BQL_A	0.0	0.11142401146785526
2583	-0.16854998907914018	2	-2.5127743650908294	2.8347766043984066	6SM7_D	1.0	0.8448890271388265
2584	-0.9484365344939075	26	-2.5164218164573358	2.835028335797648	5LNT_D	1.0	0.3873461526304939
2585	-0.32853604835497574	13	-2.511740550703555	2.833498541211939	1OK9_B	0.0	0.2800230262275093
2586	-0.4644955995077854	54	-2.511789705017629	2.8334810953723006	3KQC_L	1.0	0.6284520167643338
2587	-0.49086266918058985	149	-2.51148114613713	2.8334220505663077	4JB8_P	1.0	0.6120981281671046
2588	-0.17671850015635562	36	-2.5135961342532673	2.8333954595426	2DIJ_A	0.0	0.16198434740179893
2589	-0.365390867053888	119	-2.513461849285885	2.83344443620563	5OI2_A	0.0	0.30607463470001756
2590	-0.8569020866913549	75	-2.5210228480474837	2.8343216105564535	5K3O_D	0.0	0.5755249655798699
2591	-0.8695955116638013	8	-2.5360488497606473	2.8396243298639416	4KC7_C	0.0	0.5808789554601346
2592	-0.765019767166473	0	-2.5360488497606473	2.8396243298639416	4C7N_B	0.0	0.5346752672680538
2593	-0.9355200036476629	12	-2.559759126254004	2.8472327882045483	3MMR_A	0.0	0.6076182274814244
2594	-0.4753652565107924	41	-2.5625629163721415	2.8481983780707383	7LHK_B	1.0	0.6216579503776951
2595	-0.8945537203234843	160	-2.5626956326791426	2.8482039810060207	2BBF_A	0.0	0.591210007395876
2596	-0.2648337081144504	1	-2.5626956326791426	2.8482039810060207	5V1Q_B	1.0	0.7673335407082398
2597	-0.16855003036318303	2	-2.5626956300139137	2.848203983666334	5W8X_A	1.0	0.8448889922583924
2598	-0.022795522630573703	419	-2.5629676856874077	2.848226206543895	5OZI_A	1.0	0.9774623322667488
2599	-0.49788353505004457	9	-2.5609028652844583	2.8479418775644603	1TPZ_B	0.0	0.3921842799921689
2600	-0.3642148700904569	13	-2.5619630132721314	2.8476610119893597	2W80_H	1.0	0.6947418994491595
2601	-0.6382039227170392	334	-2.5637824654073733	2.8479181475094673	1C2D_A	0.0	0.4717596670086072
2602	-0.9095518935421862	100	-2.560483456879531	2.847163178576846	5M2Z_F	0.0	0.5972953618428001
2603	-0.2191908012467222	31	-2.562387893260111	2.8484424438472944	1UXG_B	1.0	0.8031684579898639
2604	-0.08875628243069139	32	-2.5621981699980263	2.8483039944589548	1YJ0_A	0.0	0.08493143531374156
2605	-0.13774677173497996	10	-2.564893244805705	2.849739872892226	3WGY_B	0.0	0.12868069351206435
2606	-1.6493335125464883	7	-2.5650062528544364	2.849700183877031	2IN0_A	1.0	0.1921779501395911
2607	-0.2014794636524837	32	-2.5668224574633856	2.850265356147134	4LJ5_A	0.0	0.1824796337299479
2608	-0.7181289564102407	115	-2.566248535219751	2.850299341252054	2J1M_B	1.0	0.48766384319206935
2609	-0.07639050269923162	31	-2.5664566535615405	2.850231949720419	5LHB_A	1.0	0.9264543529860261
2610	-0.36706292273505153	231	-2.565712330960107	2.8501055894745515	5KA8_A	1.0	0.6927660529381371
2611	-0.17579374445781915	34	-2.568775951476113	2.850629275155217	6JSS_D	1.0	0.8387909707831063
2612	-0.765019767166473	0	-2.568775951476113	2.850629275155217	4JIU_A	0.0	0.5346752672680538
2613	-0.09226079439599826	29	-2.568672046275087	2.85060743464678	1QKQ_A	0.0	0.0881326913513376
2614	-1.071394706059609	51	-2.569454291866699	2.8504248565375927	7LM2_B	1.0	0.3425304548168633
2615	-0.04557941004741338	11	-2.569454291866699	2.8504248565375927	4C80_A	0.0	0.04455627227233781
2616	-0.3830788727936794	2004	-2.5688737825965617	2.8502966281940387	5JUE_L	1.0	0.6817591249185524
2617	-0.5767431263258329	11	-2.570430876151763	2.849984136913843	5O0M_B	1.0	0.5617248575263415
2618	-0.4000869975831083	27	-2.5731404425553586	2.850725369569159	6TEP_D	1.0	0.6702617323483369
2619	-0.15046408803807212	728	-2.5729107660852835	2.850660786327934	1IOT_A	0.0	0.139691375176756
2620	-0.24808949368782768	65	-2.572948125041267	2.850647368840204	4OBA_C	0.0	0.2197098908862176
2621	-0.459581619821804	458	-2.5727968470508418	2.8507082766913285	2HFC_A	1.0	0.631547817329299
2622	-1.4097696012153533	5	-2.5727908390257865	2.850710620273829	7CQM_B	0.0	0.7558004600503448
2623	-0.67589397232214	92	-2.57022796826378	2.8498942676648245	3OJF_D	1.0	0.508701452254744
2624	-0.823852281334172	8	-2.561488688932837	2.848830779084455	5BT9_D	0.0	0.5612617483094198
2625	-0.40382999777413825	35	-2.5637130889833597	2.8495486434125277	6I4B_B	1.0	0.667757631903885
2626	-0.62611100350748	0	-2.5637130889833597	2.8495486434125277	4I6X_A	1.0	0.5346670814164797
2627	-0.62611100350748	0	-2.5637130889833597	2.8495486434125277	1VKU_A	1.0	0.5346670814164797
2628	-0.3269291743971025	3	-2.5701982899185922	2.8516578397220718	2CXC_A	0.0	0.2788651839739369
2629	-1.4581669477264185	1	-2.5701982899185922	2.8516578397220718	3VE7_B	0.0	0.767337633634027
2630	-0.3460140160093775	4	-2.570255393414284	2.8516364022764926	5I2C_D	1.0	0.7075025706743423
2631	-0.4020811913610314	41	-2.567365789778432	2.850764742763567	1JIH_B	0.0	0.33107356756198636
2632	-0.5363384437050847	61	-2.5666764157445625	2.851388184874516	4KSC_A	1.0	0.5848859291293929
2633	-0.8289893960655649	21	-2.573745623247937	2.8538644368887027	1OQU_D	0.0	0.5635098178060732
2634	-0.09333592891987397	5	-2.573745623247937	2.8538644368887027	1KCZ_B	0.0	0.08911254454467563
2635	-0.8934626311048309	16	-2.57066571574148	2.8527586304025916	6CIG_A	1.0	0.409236262373542
2636	-0.19825194797063705	46	-2.573312434489425	2.8533474770562357	6W3E_B	1.0	0.820163188653603
2637	-0.14083839942082	93	-2.5733835562258114	2.8533277673727766	5MVN_E	1.0	0.8686296714142502
2638	-1.0449628545093044	26	-2.5729351346991587	2.853598188305843	2CVS_A	0.0	0.6482951166140957
2639	-1.4143467682918556	5	-2.5726195338552826	2.8537149333573097	2BT1_A	0.0	0.7569156479969485
2640	-0.3113671180292048	87	-2.57474019630123	2.854461332762577	1TQ7_B	1.0	0.7324449327652041
2641	-0.43397473564069616	381	-2.5747865641026157	2.854424502176149	5BNB_I	1.0	0.6479286247801496
2642	-0.5080572771427172	260	-2.5749241498893465	2.854515319372306	2ZGC_A	1.0	0.6016633092199309
2643	-0.9101465424182412	3	-2.578001529734563	2.8537945121348756	2O4X_B	1.0	0.4024652414822738
2644	-0.62611100350748	0	-2.578001529734563	2.8537945121348756	4G7X_B	1.0	0.5346670814164797
2645	-0.7192278817161182	8	-2.576462082267095	2.8538477067448076	2Q81_D	1.0	0.4871282314065987
2646	-0.3513919787062965	261	-2.5767128694780603	2.8538975709229653	2B53_A	1.0	0.7037078612900688
2647	-1.3192581840674253	1	-2.5767128694780603	2.8538975709229653	3FRP_G	1.0	0.26733354070823984
2648	-0.8531992934581343	2	-2.5696842231337613	2.8474328362618415	1OI7_A	1.0	0.4260496912203905
2649	-0.4436237132600284	25	-2.5715899425310664	2.8481303614580296	1NR1_F	0.0	0.3582931588218827
2650	-1.1497084423912147	7	-2.5715686378149267	2.8481382927544137	7PGN_B	1.0	0.31672910069768206
2651	-0.36544163925555717	103	-2.5736704569667306	2.8477108506349276	5OG6_A	0.0	0.306109865924217
2652	-0.23574411212058846	51	-2.575642347598635	2.8478068528068095	5V5P_C	0.0	0.21001720490626966
2653	-0.3265311561608124	15	-2.5760017480337964	2.847728391475753	5DQA_C	0.0	0.2785781020382019
2654	-0.15056856689599665	728	-2.5757697160795154	2.847665203447261	1LZ9_A	0.0	0.13978125454401158
2655	-0.08147391865779334	458	-2.5759896256008936	2.8477195922352725	6DH4_B	0.0	0.07824324980638314
2656	-0.920012568982798	3	-2.5787249563939816	2.846844992279506	3AMR_A	1.0	0.39851403213702086
2657	-0.765019767166473	0	-2.5787249563939816	2.846844992279506	2RBB_B	0.0	0.5346752672680538
2658	-0.9220026139939245	36	-2.5791011961935273	2.847299939694684	2P4S_C	0.0	0.6022782401342885
2659	-0.06878874720696261	6	-2.5791011961935273	2.847299939694684	6YYV_A	1.0	0.9335238687737828
2660	-0.16854998907914018	2	-2.5791011961935273	2.847299939694684	6YGG_B	1.0	0.8448890271388265
